Date,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,AMNSIL,Damodar Valley Corporation,Total
2013-06-24,,221.9,1.2,20.7,43.9,6.3,56.3,13.3,6.1,109.5,7.5,227.9,156.5,24.6,29.1,18.0,145.9,47.9,,109.4,317.5,1.4,4.4,1.0,1.7,69.8,6.5,196.2,169.0,1.0,256.0,,3.0,233.4,32.7,125.9,,52.5,2717.9999999999995
2013-06-25,,214.9,1.0,18.7,40.6,5.9,55.9,14.3,6.3,105.2,7.4,232.7,165.5,24.9,29.5,18.0,141.3,48.3,,107.4,302.4,1.5,4.8,0.9,1.5,76.3,6.6,195.9,165.1,1.1,254.2,,2.9,216.1,31.4,132.2,,57.5,2688.2000000000003
2013-06-26,,223.0,1.0,21.0,40.1,5.7,58.0,14.2,6.3,102.2,7.7,222.2,168.8,24.5,26.7,17.4,142.7,50.8,,103.2,303.9,1.4,4.3,1.0,1.6,73.4,6.6,195.0,201.8,1.2,262.0,,3.0,231.2,31.4,125.3,,54.6,2733.2000000000003
2013-06-26,,223.0,1.0,21.0,40.1,5.7,58.0,14.2,6.3,102.2,7.7,222.2,168.8,24.5,26.7,17.4,142.7,50.8,,103.2,303.9,1.4,4.3,1.0,1.6,73.4,6.6,195.0,158.6,1.2,262.0,,3.0,231.2,31.4,125.3,,54.6,2689.9999999999995
2013-06-27,,229.0,1.2,21.4,39.7,5.5,54.6,14.3,6.1,104.1,7.9,223.6,168.1,24.1,25.9,17.5,143.9,52.3,,97.9,308.3,1.5,4.6,1.0,1.5,71.9,6.6,190.0,156.9,1.1,263.3,,3.0,217.8,30.7,129.4,,55.0,2679.7000000000003
2013-06-29,,227.8,1.3,21.2,36.9,4.9,59.5,14.5,5.8,100.0,7.3,227.5,160.9,23.9,27.3,19.3,148.0,52.9,,100.3,308.9,1.6,4.9,1.0,1.7,65.3,6.1,171.6,166.0,1.1,258.4,,3.2,197.0,32.4,120.6,,57.1,2636.2
2013-06-30,,231.5,1.3,21.3,38.4,4.6,60.3,14.4,5.7,96.6,6.9,219.9,144.1,23.4,28.0,18.3,140.8,49.3,,101.3,306.1,1.3,4.6,1.0,1.6,61.9,5.9,140.2,156.9,1.0,246.0,,3.0,176.4,31.4,105.7,,55.1,2504.2
2013-07-01,,234.9,1.5,20.8,40.7,5.8,59.3,14.2,5.6,106.3,7.3,233.2,166.3,25.0,28.2,18.1,148.8,51.4,,101.6,320.5,1.3,4.5,1.0,1.6,70.2,6.2,183.7,163.2,1.2,256.4,,3.2,208.5,31.3,113.5,,55.0,2690.2999999999997
2013-07-02,,228.9,1.2,22.1,41.5,6.3,58.4,14.5,5.8,110.3,7.1,236.9,176.7,25.6,30.4,19.7,150.4,52.3,,102.3,327.1,1.7,4.7,1.0,1.6,68.4,6.4,188.4,151.2,1.0,255.7,,3.0,218.1,32.2,126.1,,56.0,2733.0
2013-07-03,,230.9,1.1,22.5,43.4,5.9,59.1,14.6,5.9,106.3,7.8,233.8,174.3,24.1,31.0,20.0,147.4,50.6,,102.0,318.1,1.7,5.1,1.0,1.5,68.9,6.1,189.9,149.2,1.1,260.1,,2.9,223.4,32.8,126.3,7.9,59.7,2736.4
2013-07-04,,223.9,1.3,21.3,42.6,6.2,61.8,14.1,6.2,108.2,7.8,199.6,177.8,25.1,31.0,19.9,145.0,49.8,,102.7,311.5,1.7,4.9,1.0,1.5,69.3,6.2,195.2,149.7,1.0,259.8,,3.7,230.5,33.2,118.4,9.1,56.9,2697.8999999999996
2013-07-04,,226.9,1.3,21.3,42.6,6.2,61.8,14.1,6.2,108.2,7.8,199.6,177.8,25.1,31.0,19.9,145.0,49.8,,102.7,311.5,1.7,4.9,1.0,1.5,69.3,6.2,195.2,149.7,1.0,262.0,,3.7,230.5,33.2,118.4,9.1,56.9,2703.0999999999995
2013-07-05,,223.0,1.3,21.6,42.2,6.1,65.3,14.2,6.2,108.6,7.9,194.8,175.5,24.0,30.2,20.1,150.0,53.0,,107.7,313.3,1.5,4.9,1.0,1.4,69.9,6.5,180.2,155.4,1.2,261.8,,3.2,226.9,34.4,136.2,8.5,59.0,2716.9999999999995
2013-07-06,,224.8,1.2,22.5,38.9,5.4,66.4,14.6,6.1,103.1,7.1,200.4,176.6,24.6,27.9,20.1,149.0,53.3,,109.7,317.5,1.8,4.4,1.0,1.3,64.8,6.6,185.6,154.2,1.2,258.2,,3.2,233.1,34.4,136.4,9.1,54.5,2719.0
2013-07-07,,218.4,1.1,22.1,40.2,4.7,67.1,14.6,6.1,97.0,6.9,193.4,172.7,21.9,28.2,19.7,137.8,48.5,,110.3,308.3,1.4,4.1,0.9,1.4,61.2,5.7,196.0,146.5,1.1,237.4,,3.2,229.4,31.3,119.5,10.9,59.0,2628.0
2013-07-08,,219.8,1.2,20.1,42.7,5.2,67.3,14.7,6.0,101.7,6.8,205.4,164.7,23.2,25.9,19.9,144.5,52.0,,114.5,322.3,1.4,3.6,0.9,1.6,66.7,6.2,175.8,138.1,0.8,245.9,,3.3,228.2,31.2,122.9,10.9,59.2,2654.6000000000004
2013-07-09,,225.5,1.2,21.5,40.2,5.3,67.2,14.7,6.1,93.8,7.0,206.9,145.3,24.4,27.5,19.2,148.1,53.4,,113.1,319.5,1.4,3.7,0.9,1.6,69.0,6.3,170.5,142.9,1.1,253.3,,3.0,237.5,31.3,131.4,11.7,58.4,2663.9
2013-07-10,,223.9,1.3,21.9,38.9,5.4,65.3,14.4,6.2,93.0,7.3,200.2,142.3,23.3,27.7,18.5,147.1,47.5,,112.0,315.9,1.4,4.4,1.0,1.5,69.7,6.2,164.6,144.8,1.1,249.2,,3.4,232.6,32.6,139.0,10.7,58.4,2632.7000000000003
2013-07-11,,214.5,1.1,22.9,41.1,5.9,64.4,14.4,6.1,99.0,7.6,202.2,161.4,24.4,30.2,18.9,140.5,50.9,,114.2,311.4,1.4,4.6,0.9,1.4,68.6,6.2,183.9,150.8,0.9,245.0,,3.1,230.7,32.0,134.7,10.8,58.8,2664.9
2013-07-12,,205.5,1.2,22.2,40.8,5.9,61.1,14.1,5.8,97.9,7.3,196.9,165.3,24.7,30.7,17.7,138.8,52.4,,116.3,297.2,1.4,4.2,0.9,1.3,70.9,6.4,188.4,146.7,1.1,251.5,,3.1,240.5,33.5,133.9,9.6,57.9,2653.1000000000004
2013-07-13,,209.2,1.0,23.1,42.3,5.7,62.1,14.5,5.9,97.7,7.3,186.8,171.3,25.0,30.8,19.8,136.2,52.2,,112.7,297.1,1.5,4.6,1.1,1.5,70.0,6.2,195.8,138.6,1.1,254.6,,3.2,245.2,33.9,128.1,10.8,58.1,2654.9999999999995
2013-07-14,,215.6,1.2,21.4,43.3,5.3,63.4,14.5,6.0,96.0,6.5,181.4,165.3,23.5,30.4,19.8,130.3,49.2,,102.6,292.3,1.6,4.2,1.0,1.6,67.9,5.9,198.6,132.3,1.1,244.0,,3.3,239.0,33.2,124.6,9.5,57.1,2592.9
2013-07-15,,221.1,1.2,22.5,45.0,5.9,63.8,13.3,6.0,102.4,6.8,195.1,170.0,24.7,29.9,19.8,141.9,53.5,,102.6,304.7,1.3,4.1,1.0,1.4,69.6,6.2,194.7,142.8,1.5,250.4,,3.6,242.5,35.0,130.6,11.2,59.7,2685.8
2013-07-16,,221.3,1.1,23.2,43.5,5.7,63.9,14.4,6.2,103.7,7.1,198.1,168.0,24.2,31.5,21.1,141.1,53.0,,110.8,305.5,1.3,4.7,1.0,1.5,69.6,6.1,190.9,146.3,1.2,249.2,,3.2,246.6,34.2,133.8,11.3,58.6,2702.9
2013-07-17,,211.8,1.3,23.5,43.9,6.0,65.2,14.2,5.9,103.9,7.3,197.8,171.6,24.9,31.1,20.8,141.4,53.1,,114.9,307.2,1.3,4.4,1.0,1.6,71.3,6.0,194.4,152.0,1.2,251.6,,3.4,248.8,33.4,136.5,11.0,59.9,2723.6
2013-07-18,,214.6,1.3,23.0,44.5,5.7,66.9,14.2,6.1,104.0,7.1,202.1,173.2,25.6,31.2,20.8,138.6,51.4,,113.6,300.6,1.3,4.1,1.0,1.5,71.0,6.2,193.2,146.9,1.2,251.6,,3.0,253.7,33.1,137.3,10.2,62.8,2722.6000000000004
2013-07-19,,206.3,1.1,22.6,43.2,5.9,68.5,13.7,6.1,104.0,7.0,204.8,172.0,25.5,31.2,20.4,137.0,51.2,,111.0,294.0,1.7,4.3,1.0,1.6,68.8,6.2,194.2,150.4,1.2,245.1,,3.5,246.6,33.8,135.3,10.0,59.1,2688.2999999999997
2013-07-20,,207.2,1.1,22.4,44.0,5.1,64.9,12.4,6.1,85.9,7.0,207.6,157.4,22.9,24.6,20.5,132.5,51.2,,110.8,289.3,1.4,4.3,1.0,1.3,66.7,6.0,180.6,143.4,1.2,238.8,,3.2,236.1,34.5,130.1,10.7,59.9,2592.1
2013-07-21,,213.4,1.2,23.3,44.5,4.9,62.7,12.5,5.9,82.7,6.2,200.1,152.9,21.9,28.1,20.4,124.5,47.3,,110.7,282.3,1.4,4.2,1.0,1.3,64.6,5.6,181.6,132.8,0.9,228.5,,3.1,236.3,31.0,131.0,10.1,58.5,2537.4
2013-07-22,,209.9,1.2,22.7,38.9,5.6,63.3,12.2,5.8,92.4,6.5,205.7,153.3,22.8,31.3,21.0,136.5,51.1,,110.8,298.0,1.3,4.3,0.9,1.2,66.5,5.9,220.7,133.2,0.9,243.0,,3.4,241.6,32.1,135.9,9.3,58.5,2647.7
2013-07-23,,202.0,1.3,22.6,40.2,5.9,63.0,12.6,5.9,96.7,6.5,199.5,155.0,22.9,31.6,20.8,129.8,51.2,,112.1,295.6,1.6,4.4,0.8,1.6,67.5,6.0,191.7,137.4,1.0,246.8,,3.5,245.0,31.4,135.2,8.8,58.9,2616.7999999999997
2013-07-24,,213.7,0.7,23.3,41.4,6.0,61.8,12.6,5.9,100.2,6.5,196.2,159.4,23.8,29.3,20.0,131.5,51.5,,118.4,291.4,1.6,4.6,1.1,1.6,66.8,6.2,192.7,145.0,1.2,247.9,,3.5,243.1,28.4,137.8,8.0,60.0,2643.0999999999995
2013-07-25,,226.4,0.7,23.1,40.2,6.0,62.7,12.6,6.1,94.5,7.0,196.9,155.8,24.2,27.5,19.2,136.3,51.0,,114.2,292.7,1.5,4.4,1.1,1.6,68.8,6.2,192.6,142.8,1.2,242.3,,3.4,242.1,27.8,134.8,7.7,57.4,2632.7999999999997
2013-07-26,,233.8,0.8,22.4,38.5,5.9,60.6,13.9,6.1,95.0,7.4,196.8,158.7,24.9,31.0,17.8,135.0,50.0,,111.1,290.2,1.8,4.4,1.1,1.1,66.9,6.4,193.9,135.4,1.3,253.0,,3.4,240.9,32.7,131.2,5.7,58.0,2637.1
2013-07-28,,235.9,1.4,23.0,39.8,5.6,59.1,14.0,6.0,93.7,7.4,188.2,157.1,22.8,28.7,19.2,124.0,48.5,,101.5,282.3,1.5,4.3,1.0,1.5,67.8,6.2,198.7,125.9,1.0,246.1,,3.0,242.5,32.6,123.6,9.4,56.3,2579.6
2013-07-29,,243.6,1.1,23.0,40.0,7.3,59.9,13.7,6.0,102.6,8.2,186.8,164.0,24.1,30.8,18.8,134.9,52.6,,104.9,297.7,1.5,4.5,1.0,1.4,66.5,6.5,197.9,132.3,1.1,254.8,,3.1,247.9,32.7,117.5,9.1,57.6,2655.4000000000005
2013-07-30,,238.0,1.2,23.2,41.1,5.2,55.7,14.4,6.0,102.5,8.4,188.6,159.1,25.1,26.1,19.1,137.4,54.4,,109.9,302.3,1.3,4.4,1.0,1.3,62.2,6.5,198.3,132.2,1.3,261.6,,3.0,246.0,31.9,126.4,9.0,55.7,2659.8
2013-07-31,,220.2,1.1,21.0,41.7,6.3,55.5,14.8,5.9,96.9,7.7,190.9,159.2,24.7,31.0,18.9,137.5,55.6,,105.4,295.5,1.2,4.6,1.0,1.4,67.0,6.5,198.4,135.9,1.3,258.5,,3.2,250.9,28.9,127.8,9.2,55.4,2641.0
2013-08-01,,223.3,1.2,23.6,41.1,6.3,58.2,14.4,5.9,97.1,6.8,192.0,151.3,23.8,28.8,19.3,137.2,50.8,,106.4,284.7,1.2,4.4,1.0,1.6,66.2,6.6,186.0,135.4,1.2,257.4,,3.2,246.5,27.8,128.9,8.7,54.5,2602.7999999999997
2013-08-02,,234.8,1.1,23.3,45.0,5.8,57.0,14.3,6.0,102.1,7.7,188.3,155.5,24.1,26.7,20.0,140.8,49.0,,111.3,277.6,1.6,4.0,1.1,1.7,64.8,6.7,182.3,149.1,1.2,260.1,,3.4,252.9,33.4,129.5,8.8,57.2,2648.2
2013-08-03,,247.8,1.2,23.0,43.7,5.7,56.8,14.2,6.0,97.8,7.5,185.4,164.7,23.4,28.4,20.0,140.6,51.9,,112.2,290.3,1.6,4.0,1.0,1.6,67.2,6.6,188.7,150.9,0.6,252.9,,3.1,256.7,33.3,133.0,7.4,57.9,2687.0999999999995
2013-08-04,,247.7,1.0,24.1,40.2,5.3,58.5,14.9,6.0,94.4,7.0,181.4,158.0,22.0,29.5,18.8,131.4,47.8,,114.2,286.2,1.3,4.3,0.7,1.5,68.6,6.3,189.6,148.7,0.8,238.4,,3.1,259.1,31.4,129.2,6.9,56.5,2634.7999999999997
2013-08-05,,245.4,1.1,19.3,38.6,5.6,58.8,15.1,6.1,103.5,7.9,192.6,163.4,23.7,29.6,19.6,138.2,49.2,,116.3,307.5,1.3,4.1,1.0,1.4,67.7,6.2,188.5,148.3,0.6,239.0,,3.3,255.1,29.8,128.6,9.1,58.0,2683.5000000000005
2013-08-06,,240.4,1.1,20.6,42.5,5.2,56.9,15.1,6.2,94.0,8.0,198.0,151.5,24.1,27.5,20.8,143.0,51.0,,114.8,316.1,1.2,4.3,1.0,1.3,68.8,6.2,163.4,136.5,1.1,245.6,,3.1,250.5,27.4,129.9,5.9,57.8,2640.8
2013-08-07,,246.0,1.0,19.6,41.5,5.4,57.5,15.4,6.2,90.8,8.0,199.5,150.4,23.3,28.1,20.4,145.5,52.7,,115.7,318.2,1.3,4.7,0.9,1.4,68.9,6.3,169.9,136.3,1.3,245.3,,3.0,247.9,31.3,124.7,6.0,57.7,2652.1000000000004
2013-08-08,,256.3,1.2,21.8,42.6,5.3,58.5,15.4,6.3,89.9,8.2,205.2,146.5,22.9,30.0,19.5,147.4,52.5,,116.5,317.3,1.3,4.5,1.0,1.4,67.0,6.5,181.8,139.3,1.2,253.5,,3.1,237.2,31.4,124.1,9.2,55.5,2681.2999999999997
2013-08-09,,256.6,1.2,22.3,43.2,4.6,58.6,15.1,6.2,81.5,8.1,201.6,134.3,22.7,28.2,19.9,146.3,51.6,,110.7,304.3,1.3,4.1,1.1,1.7,68.5,5.0,177.7,144.3,1.2,246.0,,3.1,243.7,31.8,121.7,9.2,58.0,2635.3999999999996
2013-08-10,,253.7,1.0,22.3,41.3,5.1,60.1,15.0,6.1,82.4,7.8,196.0,138.7,24.4,27.0,18.8,143.8,53.3,,109.1,302.8,1.4,4.8,1.0,1.4,68.4,5.5,174.0,143.3,1.1,236.0,,3.4,234.6,32.2,124.4,8.7,56.9,2605.8
2013-08-11,,250.6,1.1,22.1,41.2,4.8,62.1,15.0,6.0,82.4,7.7,188.6,141.4,23.1,25.7,19.5,139.2,50.9,,111.6,298.4,1.7,4.5,1.0,2.1,69.2,5.6,181.6,138.4,1.1,221.3,,3.2,229.3,31.2,118.4,8.5,59.2,2567.7000000000003
2013-08-12,,235.1,1.1,21.1,41.7,5.6,61.1,15.2,6.1,97.3,7.7,197.4,151.3,22.6,26.9,19.2,144.0,55.3,,114.8,316.3,1.6,4.7,1.0,1.4,68.9,5.9,187.5,137.6,1.2,229.6,,3.2,236.1,32.1,124.0,8.7,57.5,2640.7999999999997
2013-08-14,,241.7,1.2,23.7,43.4,5.3,64.9,15.2,6.1,93.3,7.7,198.8,150.5,23.7,23.2,20.0,147.3,55.6,,113.0,310.5,1.2,4.3,1.0,1.2,69.2,5.4,183.7,135.4,1.1,233.7,,3.0,237.8,28.7,137.5,8.7,61.0,2658.0
2013-08-15,,227.5,1.4,21.7,41.8,4.9,65.9,9.7,4.2,73.4,6.8,178.7,118.3,20.4,20.4,19.6,145.5,53.1,,115.1,283.4,1.5,4.3,1.0,1.5,71.5,4.7,127.3,122.5,0.9,215.0,,3.3,231.8,30.0,122.9,8.1,58.5,2416.6
2013-08-16,,222.7,1.3,21.7,40.4,5.1,61.0,14.0,5.5,83.8,7.7,192.1,121.8,22.7,24.9,18.9,141.5,55.2,,116.0,301.4,1.4,4.3,1.0,1.5,70.9,4.6,130.2,117.2,1.9,228.4,,3.2,229.2,33.1,128.6,8.3,56.8,2478.2999999999993
2013-08-17,,221.5,1.3,22.9,41.5,4.8,60.2,15.0,5.5,81.6,7.8,200.3,121.7,23.0,27.5,18.9,139.8,55.4,,114.0,317.2,1.3,4.6,1.0,1.3,68.0,5.0,122.7,117.7,0.9,225.3,,3.3,225.2,34.0,128.3,8.3,56.6,2483.4000000000005
2013-08-18,,220.6,1.6,22.2,41.7,4.5,55.1,15.4,6.3,79.9,6.4,197.7,121.8,22.4,26.7,18.5,137.2,51.3,,107.7,305.5,1.3,3.8,1.0,1.7,67.6,6.4,127.7,120.3,0.9,219.7,,3.3,226.9,33.0,121.2,8.4,55.5,2441.2
2013-08-19,,230.4,1.2,23.5,42.2,5.0,58.7,15.0,6.3,86.3,7.9,203.6,123.5,23.3,27.5,18.6,139.8,54.1,,106.7,318.1,1.4,4.3,1.0,1.4,68.1,5.8,135.4,129.0,1.0,242.4,,3.7,227.0,33.5,120.6,8.4,58.3,2533.0
2013-08-20,,237.9,1.4,23.9,42.0,5.1,54.2,14.6,5.2,80.6,7.4,178.1,121.4,23.0,28.2,17.3,148.6,55.5,,104.2,313.7,1.8,4.1,1.0,1.6,65.5,6.1,150.9,117.4,0.9,243.5,,3.2,225.6,31.8,106.4,8.4,56.4,2486.9
2013-08-21,,244.6,1.2,22.2,31.9,5.4,55.3,15.0,5.8,86.1,7.8,199.3,121.7,22.8,28.6,16.7,153.4,55.7,,100.0,318.5,1.2,4.4,1.0,1.3,66.8,6.2,160.5,123.5,1.0,246.5,,3.2,224.2,30.1,101.6,5.8,52.1,2521.4
2013-08-22,,246.4,1.1,22.8,36.5,5.4,55.9,14.7,6.4,88.3,7.6,216.3,124.2,23.2,29.3,17.5,155.4,56.8,,97.4,320.2,1.1,4.2,1.1,1.2,69.2,6.3,166.8,129.6,1.0,250.7,,3.3,225.6,32.0,117.0,6.1,53.5,2594.1
2013-08-23,,256.2,1.3,22.7,39.3,5.4,58.3,15.0,6.4,92.8,7.7,225.0,132.0,21.8,29.6,17.9,156.4,56.8,,101.7,314.8,1.4,4.4,1.0,1.4,72.1,6.4,169.7,141.0,1.2,254.0,,3.3,227.0,33.3,129.1,6.7,55.4,2668.5000000000005
2013-08-24,,263.2,1.3,23.7,41.0,5.4,58.6,15.1,5.7,95.3,7.8,222.8,140.4,23.9,29.5,18.8,155.1,57.3,,108.7,311.8,1.4,4.5,1.0,1.4,67.2,6.3,178.7,143.6,1.1,253.6,,3.3,227.1,34.8,124.5,5.2,58.5,2697.6000000000004
2013-08-25,,261.9,1.3,22.0,40.1,5.1,58.5,15.1,5.7,93.1,6.9,218.1,142.6,22.1,27.3,18.0,147.7,52.6,,110.4,302.6,1.7,4.4,1.0,1.5,68.6,6.0,186.6,146.9,0.8,251.5,,3.4,229.2,32.4,117.7,3.3,56.1,2662.2000000000003
2013-08-26,,266.4,1.5,20.4,42.2,6.0,65.2,6.0,15.3,101.8,8.0,231.3,147.9,23.3,28.0,19.1,161.8,56.4,,111.5,313.3,1.4,3.8,1.0,1.2,70.3,6.5,194.9,151.4,0.9,250.6,,3.4,237.2,34.5,117.5,3.5,58.8,2762.2999999999997
2013-08-27,,264.2,1.1,21.0,38.3,5.9,62.3,15.2,6.2,104.4,8.2,230.0,153.4,24.0,27.9,18.9,164.6,57.8,,112.6,324.1,1.6,3.9,1.0,1.6,67.9,5.7,198.0,161.6,0.9,245.3,,3.1,236.4,32.8,129.3,5.1,58.7,2793.0
2013-08-30,,268.2,1.4,21.7,40.6,5.3,59.3,15.1,6.3,97.0,7.9,241.4,159.7,24.8,28.1,19.4,171.9,58.4,,113.5,333.1,1.4,5.4,1.0,1.5,73.3,6.7,187.0,158.5,1.2,223.7,,3.9,215.2,32.5,137.5,7.7,56.7,2786.2999999999997
2013-08-31,,261.0,1.4,23.1,39.8,5.1,61.2,15.2,6.3,91.8,7.9,247.9,161.5,24.2,30.0,20.1,166.1,58.0,,117.0,340.2,1.4,4.7,1.0,1.5,68.3,6.6,190.7,165.9,1.2,226.3,,3.1,212.9,31.1,131.1,7.7,56.2,2787.5
2013-09-01,,253.2,1.3,22.7,36.4,4.7,61.8,15.2,6.0,88.7,7.8,246.8,159.7,22.7,28.8,20.0,150.0,53.1,,113.5,335.5,1.5,4.4,1.0,1.3,63.9,6.2,190.7,169.3,1.0,227.6,,3.5,205.1,28.1,120.6,7.6,55.6,2715.3
2013-09-02,,255.4,1.2,21.3,38.0,5.6,64.7,15.3,6.1,97.7,8.9,258.9,163.4,24.2,29.1,19.0,150.5,57.5,,118.6,352.0,1.5,4.0,1.0,1.7,67.3,6.4,192.7,174.1,1.1,231.1,,3.4,217.1,32.6,121.3,7.7,56.7,2807.1
2013-09-03,,254.8,1.3,22.4,37.8,5.7,64.5,15.4,6.3,97.3,8.5,264.7,164.3,25.3,28.2,19.0,144.2,57.5,,125.8,358.9,1.5,4.5,1.1,1.4,66.6,6.6,191.8,175.7,1.1,241.9,,3.0,219.5,32.5,126.7,7.8,56.1,2839.7
2013-09-04,,255.5,1.2,21.9,38.3,5.7,64.4,15.4,6.3,97.1,7.8,267.4,164.3,25.7,29.6,19.7,145.8,56.6,,129.5,361.9,1.7,4.1,1.1,1.7,69.7,6.5,191.8,176.2,1.2,240.7,,2.8,221.2,31.5,127.1,7.9,55.8,2855.1
2013-09-05,,260.5,1.2,21.8,40.5,5.6,62.5,15.4,6.5,98.1,8.2,267.1,161.4,25.4,28.1,20.3,148.9,57.0,,131.2,361.2,1.8,4.3,1.1,1.8,72.6,6.3,190.6,175.2,1.2,254.9,,2.8,227.6,32.5,136.8,6.6,55.3,2892.3
2013-09-06,,262.9,1.3,21.4,42.9,5.1,67.8,15.3,5.7,98.0,8.3,269.6,162.6,24.7,28.5,20.2,151.0,56.4,,133.3,353.5,1.4,4.7,1.1,1.4,71.1,5.8,185.7,172.1,1.1,248.6,,3.2,233.9,32.5,131.0,6.6,58.8,2887.5
2013-09-07,,257.1,1.2,21.6,41.9,5.1,67.6,15.4,6.3,94.6,7.4,266.1,156.8,24.9,28.7,19.7,146.0,54.0,,136.6,362.0,1.4,4.9,1.1,1.4,73.5,5.6,184.1,164.1,1.4,233.5,,3.4,243.8,30.4,125.6,5.5,57.6,2850.3
2013-09-08,,240.0,1.2,21.2,42.3,4.3,62.8,15.4,6.3,89.8,6.4,261.9,149.9,22.9,26.4,19.0,130.0,50.3,,141.9,354.8,1.4,4.5,1.0,1.8,70.7,5.3,209.0,171.8,1.2,220.3,,3.4,226.2,27.6,124.4,6.2,55.2,2776.8
2013-09-09,,231.6,1.1,22.0,43.0,4.8,65.6,14.9,5.4,94.8,5.8,268.6,151.2,24.6,27.4,18.2,119.1,54.5,,149.7,332.1,1.4,4.6,1.0,1.4,71.3,5.4,183.7,181.9,1.2,217.8,,2.9,231.0,30.2,124.4,6.6,56.8,2756.0
2013-09-10,,242.3,1.4,23.2,45.1,4.9,67.8,15.0,5.9,96.8,6.0,277.3,154.4,25.0,28.9,19.5,124.2,56.2,,149.8,344.9,1.4,4.3,1.0,1.6,71.8,5.7,186.1,192.8,1.2,230.2,,3.2,226.1,31.0,123.1,6.3,57.3,2831.7
2013-09-11,,240.6,1.2,23.8,45.2,5.3,69.2,13.8,6.3,98.9,6.0,272.1,152.3,24.4,28.3,18.9,126.1,56.4,,156.8,346.1,1.4,4.3,1.1,1.7,72.8,5.9,190.8,192.7,1.0,228.6,,2.9,232.4,31.0,123.3,4.2,58.0,2843.8
2013-09-12,,245.0,1.3,23.4,43.1,5.3,70.5,13.3,6.3,101.4,6.3,259.1,158.8,24.7,27.5,18.4,126.1,56.6,,158.4,348.7,1.4,4.7,1.0,1.6,74.3,5.5,190.8,191.4,1.2,228.6,,3.1,238.1,30.8,133.9,6.1,56.8,2863.5
2013-09-13,,244.6,1.1,22.8,31.0,5.3,70.7,15.2,6.2,102.9,7.3,260.9,156.6,25.3,28.5,19.5,124.7,56.3,,159.6,343.0,1.4,5.0,0.9,1.7,74.2,6.2,181.6,192.6,1.1,231.0,,2.8,239.3,30.1,128.7,7.0,58.1,2843.2000000000003
2013-09-15,,246.5,1.1,23.3,42.8,3.8,69.7,15.4,6.4,94.4,6.8,255.7,151.8,21.6,28.9,18.8,113.4,51.0,,152.8,324.1,1.3,4.1,0.8,1.5,70.3,5.8,153.4,192.3,0.8,222.8,,3.2,235.9,30.4,110.6,6.1,56.2,2723.8
2013-09-16,,243.5,1.4,22.9,41.1,4.2,66.5,14.5,6.3,96.8,7.7,268.4,150.1,17.4,29.2,19.7,124.6,48.4,,147.3,322.6,1.3,4.9,0.9,1.7,72.6,6.1,112.1,170.8,1.1,237.5,,3.9,237.4,30.8,127.2,6.1,56.8,2703.8
2013-09-17,,237.5,1.4,22.9,41.5,4.6,66.9,14.7,6.0,93.9,7.0,269.2,151.8,21.3,29.6,19.2,126.8,47.8,,145.6,321.6,1.3,4.9,0.9,1.7,70.5,6.2,155.3,175.3,1.0,240.5,,3.9,242.2,30.9,118.1,7.0,52.9,2741.8999999999996
2013-09-18,,234.9,1.4,24.5,39.8,4.8,64.3,15.2,6.2,94.7,7.3,256.3,160.5,22.5,29.3,17.9,127.3,51.3,,150.1,303.9,1.3,4.1,1.0,1.6,72.1,6.3,168.9,181.7,1.3,243.4,,3.0,245.9,30.8,123.6,6.4,53.3,2756.8999999999996
2013-09-19,,239.5,1.5,25.2,37.9,5.1,66.0,15.4,6.3,96.8,7.9,277.2,158.2,24.5,30.8,17.7,125.0,54.5,,149.5,303.8,1.3,3.2,1.0,1.6,70.2,6.4,170.8,188.1,1.3,248.0,,3.2,242.4,31.4,122.6,5.8,55.3,2795.3999999999996
2013-09-21,,228.8,1.4,23.8,41.5,4.4,61.8,14.2,6.6,83.7,8.0,280.4,119.1,23.8,31.2,20.2,123.0,55.7,,119.2,299.7,1.5,3.3,1.1,1.6,70.6,6.4,176.8,167.2,1.2,247.0,,3.2,229.1,32.6,130.9,5.1,56.5,2680.5999999999995
2013-09-22,,231.3,1.3,24.9,41.3,3.8,61.4,14.7,5.4,78.8,7.7,241.6,105.0,22.7,31.3,19.7,116.5,52.4,,119.7,291.0,1.3,4.4,1.0,1.4,71.8,6.3,176.1,152.9,1.1,244.6,,3.1,232.5,30.8,125.7,4.7,57.4,2585.6
2013-09-24,,260.7,1.4,23.9,42.4,4.8,65.3,13.5,5.8,96.4,7.4,200.7,115.7,24.0,31.4,20.2,139.7,57.9,,124.9,317.5,1.9,4.1,1.0,1.6,76.1,6.2,163.5,151.6,1.1,263.4,,3.1,247.7,33.8,143.9,4.6,57.9,2715.0999999999995
