date,state,energy_met_mu,lag_1,lag_7,roll_7,dow,day_name,month,year,is_weekend,t,holiday_name,is_holiday,temp_max_c,temp_min_c,rain_mm
2022-05-04,Karnataka,234.2,241.1,260.3,241.91428571428568,2,Wednesday,5,2022,0,3320,,0,33.3,21.3,0.7
2022-05-05,Karnataka,218.9,234.2,257.4,238.18571428571428,3,Thursday,5,2022,0,3321,,0,31.4,20.3,0.6
2022-05-06,Karnataka,219.3,218.9,239.7,232.6857142857143,4,Friday,5,2022,0,3322,,0,31.0,20.3,10.7
2022-05-07,Karnataka,219.2,219.3,244.6,229.77142857142857,5,Saturday,5,2022,1,3323,,0,31.5,20.2,0.6
2022-05-08,Karnataka,199.6,219.2,215.9,226.14285714285714,6,Sunday,5,2022,1,3324,,0,33.0,19.7,0.1
2022-05-09,Karnataka,212.2,199.6,234.4,223.81428571428572,0,Monday,5,2022,0,3325,,0,31.6,19.9,0.1
2022-05-10,Karnataka,210.3,212.2,241.1,220.64285714285714,1,Tuesday,5,2022,0,3326,,0,27.2,21.4,4.9
2022-05-11,Karnataka,197.6,210.3,234.2,216.24285714285716,2,Wednesday,5,2022,0,3327,,0,25.5,20.8,0.4
2022-05-12,Karnataka,188.5,197.6,218.9,211.0142857142857,3,Thursday,5,2022,0,3328,,0,24.8,20.3,20.6
2022-05-13,Karnataka,189.6,188.5,219.3,206.67142857142855,4,Friday,5,2022,0,3329,,0,27.3,20.2,18.1
2022-05-14,Karnataka,199.5,189.6,219.2,202.42857142857142,5,Saturday,5,2022,1,3330,,0,28.8,20.3,14.6
2022-05-15,Karnataka,186.0,199.5,199.6,199.6142857142857,6,Sunday,5,2022,1,3331,,0,29.2,20.8,17.3
2022-05-16,Karnataka,202.2,186.0,212.2,197.67142857142858,0,Monday,5,2022,0,3332,Buddha Purnima,1,27.6,21.0,25.1
2022-05-17,Karnataka,188.7,202.2,210.3,196.2428571428571,1,Tuesday,5,2022,0,3333,,0,28.0,20.7,18.0
2022-05-18,Karnataka,175.8,188.7,197.6,193.15714285714284,2,Wednesday,5,2022,0,3334,,0,27.3,20.5,13.4
2022-05-19,Karnataka,166.5,175.8,188.5,190.04285714285717,3,Thursday,5,2022,0,3335,,0,24.6,19.2,0.9
2022-05-20,Karnataka,152.8,166.5,189.6,186.90000000000003,4,Friday,5,2022,0,3336,,0,26.2,18.5,4.9
2022-05-21,Karnataka,154.4,152.8,199.5,181.64285714285714,5,Saturday,5,2022,1,3337,,0,26.9,19.3,0.5
2022-05-22,Karnataka,150.1,154.4,186.0,175.2,6,Sunday,5,2022,1,3338,,0,27.8,19.8,0.6
2022-05-23,Karnataka,176.4,150.1,202.2,170.07142857142858,0,Monday,5,2022,0,3339,,0,29.5,19.7,0.3
2022-05-24,Karnataka,188.2,176.4,188.7,166.3857142857143,1,Tuesday,5,2022,0,3340,,0,29.5,20.2,0.4
2022-05-25,Karnataka,201.9,188.2,175.8,166.31428571428572,2,Wednesday,5,2022,0,3341,,0,29.6,20.5,0.5
2022-05-26,Karnataka,207.9,201.9,166.5,170.04285714285714,3,Thursday,5,2022,0,3342,,0,29.5,19.9,3.6
2022-05-27,Karnataka,209.5,207.9,152.8,175.95714285714286,4,Friday,5,2022,0,3343,,0,29.4,19.9,0.1
2022-05-28,Karnataka,215.8,209.5,154.4,184.05714285714288,5,Saturday,5,2022,1,3344,,0,29.5,19.2,0.3
2022-05-29,Karnataka,206.6,215.8,150.1,192.82857142857142,6,Sunday,5,2022,1,3345,,0,29.7,19.5,0.0
2022-05-30,Karnataka,230.8,206.6,176.4,200.90000000000003,0,Monday,5,2022,0,3346,,0,29.9,19.5,6.2
2022-05-31,Karnataka,225.2,230.8,188.2,208.67142857142858,1,Tuesday,5,2022,0,3347,,0,29.4,19.3,2.1
2022-06-01,Karnataka,217.8,225.2,201.9,213.95714285714283,2,Wednesday,6,2022,0,3348,,0,29.2,19.4,4.8
2022-06-02,Karnataka,212.7,217.8,207.9,216.22857142857146,3,Thursday,6,2022,0,3349,,0,29.5,19.5,0.5
2022-06-03,Karnataka,204.5,212.7,209.5,216.91428571428574,4,Friday,6,2022,0,3350,,0,29.8,19.7,8.7
2022-06-04,Karnataka,205.8,204.5,215.8,216.20000000000002,5,Saturday,6,2022,1,3351,,0,31.4,19.8,9.4
2022-06-05,Karnataka,193.0,205.8,206.6,214.77142857142857,6,Sunday,6,2022,1,3352,,0,30.3,20.3,15.1
2022-06-06,Karnataka,185.4,193.0,230.8,212.82857142857145,0,Monday,6,2022,0,3353,,0,29.1,19.9,7.4
2022-06-07,Karnataka,195.6,185.4,225.2,206.34285714285713,1,Tuesday,6,2022,0,3354,,0,27.3,19.9,1.3
2022-06-08,Karnataka,195.1,195.6,217.8,202.1142857142857,2,Wednesday,6,2022,0,3355,,0,29.4,19.9,0.4
2022-06-09,Karnataka,202.8,195.1,212.7,198.87142857142857,3,Thursday,6,2022,0,3356,,0,29.6,20.0,0.7
2022-06-10,Karnataka,210.6,202.8,204.5,197.45714285714286,4,Friday,6,2022,0,3357,,0,29.0,19.4,1.8
2022-06-11,Karnataka,208.5,210.6,205.8,198.32857142857142,5,Saturday,6,2022,1,3358,,0,28.5,19.3,1.6
2022-06-12,Karnataka,194.3,208.5,193.0,198.71428571428572,6,Sunday,6,2022,1,3359,,0,28.4,19.3,11.0
2022-06-13,Karnataka,212.4,194.3,185.4,198.9,0,Monday,6,2022,0,3360,,0,28.8,19.3,0.1
2022-06-14,Karnataka,,212.4,195.6,202.7571428571429,1,Tuesday,6,2022,0,3361,,0,29.3,19.5,11.8
2022-06-15,Karnataka,209.5,,195.1,,2,Wednesday,6,2022,0,3362,,0,27.7,20.6,0.5
2022-06-16,Karnataka,211.8,209.5,202.8,,3,Thursday,6,2022,0,3363,,0,28.7,20.0,10.2
2022-06-17,Karnataka,206.3,211.8,210.6,,4,Friday,6,2022,0,3364,,0,28.2,19.5,7.7
2022-06-18,Karnataka,202.5,206.3,208.5,,5,Saturday,6,2022,1,3365,,0,26.7,19.5,24.1
2022-06-19,Karnataka,180.4,202.5,194.3,,6,Sunday,6,2022,1,3366,,0,27.6,20.0,3.0
2022-06-20,Karnataka,195.2,180.4,212.4,,0,Monday,6,2022,0,3367,,0,28.0,19.2,1.7
2022-06-21,Karnataka,191.1,195.2,,,1,Tuesday,6,2022,0,3368,,0,27.0,19.8,7.1
2022-06-22,Karnataka,192.4,191.1,209.5,199.54285714285714,2,Wednesday,6,2022,0,3369,,0,26.2,19.9,0.9
2022-06-23,Karnataka,197.2,192.4,211.8,197.1,3,Thursday,6,2022,0,3370,,0,26.8,19.7,0.9
2022-06-24,Karnataka,193.3,197.2,206.3,195.01428571428573,4,Friday,6,2022,0,3371,,0,27.5,19.4,1.2
2022-06-25,Karnataka,187.8,193.3,202.5,193.15714285714284,5,Saturday,6,2022,1,3372,,0,27.9,19.6,10.2
2022-06-26,Karnataka,178.3,187.8,180.4,191.05714285714285,6,Sunday,6,2022,1,3373,,0,27.2,20.2,1.0
2022-06-27,Karnataka,204.3,178.3,195.2,190.7571428571429,0,Monday,6,2022,0,3374,,0,27.9,19.7,0.5
2022-06-28,Karnataka,210.9,204.3,191.1,192.05714285714288,1,Tuesday,6,2022,0,3375,,0,27.4,19.5,1.0
2022-06-29,Karnataka,213.2,210.9,192.4,194.8857142857143,2,Wednesday,6,2022,0,3376,,0,27.7,19.9,3.0
2022-06-30,Karnataka,206.9,213.2,197.2,197.85714285714286,3,Thursday,6,2022,0,3377,,0,27.7,19.5,13.3
2022-07-01,Karnataka,202.9,206.9,193.3,199.24285714285716,4,Friday,7,2022,0,3378,,0,27.3,19.6,6.3
2022-07-02,Karnataka,195.5,202.9,187.8,200.6142857142857,5,Saturday,7,2022,1,3379,,0,28.2,19.7,3.4
2022-07-03,Karnataka,183.0,195.5,178.3,201.71428571428572,6,Sunday,7,2022,1,3380,,0,28.1,20.0,4.9
2022-07-04,Karnataka,194.6,183.0,204.3,202.38571428571427,0,Monday,7,2022,0,3381,,0,25.3,20.3,1.7
2022-07-05,Karnataka,183.3,194.6,210.9,201.0,1,Tuesday,7,2022,0,3382,,0,24.1,19.8,10.3
2022-07-06,Karnataka,177.3,183.3,213.2,197.05714285714288,2,Wednesday,7,2022,0,3383,,0,24.9,19.7,3.6
2022-07-07,Karnataka,174.6,177.3,206.9,191.92857142857142,3,Thursday,7,2022,0,3384,,0,24.1,19.8,15.2
2022-07-08,Karnataka,168.8,174.6,202.9,187.31428571428572,4,Friday,7,2022,0,3385,,0,26.2,19.6,1.4
2022-07-09,Karnataka,155.2,168.8,195.5,182.44285714285715,5,Saturday,7,2022,1,3386,,0,23.7,19.5,11.4
2022-07-10,Karnataka,135.9,155.2,183.0,176.6857142857143,6,Sunday,7,2022,1,3387,Id-ul-Zuha (Bakrid),1,25.0,19.5,4.1
2022-07-11,Karnataka,154.5,135.9,194.6,169.95714285714286,0,Monday,7,2022,0,3388,,0,24.1,19.3,5.0
2022-07-12,Karnataka,159.0,154.5,183.3,164.22857142857143,1,Tuesday,7,2022,0,3389,,0,26.1,19.0,0.9
2022-07-13,Karnataka,156.1,159.0,177.3,160.75714285714284,2,Wednesday,7,2022,0,3390,,0,26.3,19.7,3.3
2022-07-14,Karnataka,155.4,156.1,174.6,157.72857142857146,3,Thursday,7,2022,0,3391,,0,26.2,19.6,5.3
2022-07-15,Karnataka,160.3,155.4,168.8,154.9857142857143,4,Friday,7,2022,0,3392,,0,27.0,19.7,1.7
2022-07-16,Karnataka,159.3,160.3,155.2,153.77142857142857,5,Saturday,7,2022,1,3393,,0,27.2,19.7,7.2
2022-07-17,Karnataka,148.9,159.3,135.9,154.35714285714286,6,Sunday,7,2022,1,3394,,0,27.7,19.8,5.0
2022-07-18,Karnataka,162.1,148.9,154.5,156.21428571428572,0,Monday,7,2022,0,3395,,0,26.8,20.1,5.0
2022-07-19,Karnataka,171.7,162.1,159.0,157.29999999999998,1,Tuesday,7,2022,0,3396,,0,27.5,18.9,1.8
2022-07-20,Karnataka,179.0,171.7,156.1,159.1142857142857,2,Wednesday,7,2022,0,3397,,0,28.7,19.8,18.6
2022-07-21,Karnataka,182.1,179.0,155.4,162.3857142857143,3,Thursday,7,2022,0,3398,,0,28.0,20.0,10.0
2022-07-22,Karnataka,188.2,182.1,160.3,166.2,4,Friday,7,2022,0,3399,,0,26.9,20.0,12.9
2022-07-23,Karnataka,181.0,188.2,159.3,170.18571428571428,5,Saturday,7,2022,1,3400,,0,27.0,19.3,1.6
2022-07-24,Karnataka,166.8,181.0,148.9,173.28571428571428,6,Sunday,7,2022,1,3401,,0,26.3,18.7,1.7
2022-07-25,Karnataka,188.5,166.8,162.1,175.84285714285713,0,Monday,7,2022,0,3402,,0,27.4,18.7,0.3
2022-07-26,Karnataka,195.0,188.5,171.7,179.6142857142857,1,Tuesday,7,2022,0,3403,,0,26.9,19.1,2.5
2022-07-27,Karnataka,195.5,195.0,179.0,182.94285714285712,2,Wednesday,7,2022,0,3404,,0,28.4,18.3,5.6
2022-07-28,Karnataka,182.5,195.5,182.1,185.29999999999998,3,Thursday,7,2022,0,3405,,0,28.0,19.1,4.9
2022-07-29,Karnataka,186.7,182.5,188.2,185.35714285714286,4,Friday,7,2022,0,3406,,0,29.0,18.7,5.0
2022-07-30,Karnataka,171.9,186.7,181.0,185.14285714285714,5,Saturday,7,2022,1,3407,,0,28.3,18.9,12.7
2022-07-31,Karnataka,155.4,171.9,166.8,183.84285714285716,6,Sunday,7,2022,1,3408,,0,28.2,19.3,9.9
2022-08-01,Karnataka,169.2,155.4,188.5,182.21428571428572,0,Monday,8,2022,0,3409,,0,27.9,19.9,39.6
2022-08-02,Karnataka,156.8,169.2,195.0,179.45714285714286,1,Tuesday,8,2022,0,3410,,0,27.6,19.7,25.0
2022-08-03,Karnataka,162.3,156.8,195.5,174.0,2,Wednesday,8,2022,0,3411,,0,26.8,19.2,17.7
2022-08-04,Karnataka,160.2,162.3,182.5,169.25714285714284,3,Thursday,8,2022,0,3412,,0,25.0,19.7,17.6
2022-08-05,Karnataka,159.2,160.2,186.7,166.07142857142858,4,Friday,8,2022,0,3413,,0,23.2,19.7,24.2
2022-08-06,Karnataka,150.3,159.2,171.9,162.14285714285714,5,Saturday,8,2022,1,3414,,0,25.0,19.6,5.2
2022-08-07,Karnataka,156.6,150.3,155.4,159.05714285714285,6,Sunday,8,2022,1,3415,,0,24.0,20.0,5.2
2022-08-08,Karnataka,160.4,156.6,169.2,159.22857142857143,0,Monday,8,2022,0,3416,,0,25.9,19.8,3.7
2022-08-09,Karnataka,151.4,160.4,156.8,157.97142857142856,1,Tuesday,8,2022,0,3417,Muharram,1,26.4,19.9,0.9
2022-08-10,Karnataka,159.6,151.4,162.3,157.20000000000002,2,Wednesday,8,2022,0,3418,,0,26.5,19.4,2.5
2022-08-11,Karnataka,172.3,159.6,160.2,156.81428571428572,3,Thursday,8,2022,0,3419,,0,27.2,19.4,1.7
2022-08-12,Karnataka,179.0,172.3,159.2,158.54285714285714,4,Friday,8,2022,0,3420,,0,26.7,20.0,1.0
2022-08-13,Karnataka,164.7,179.0,150.3,161.3714285714286,5,Saturday,8,2022,1,3421,,0,27.4,19.2,0.5
2022-08-14,Karnataka,156.1,164.7,156.6,163.42857142857142,6,Sunday,8,2022,1,3422,,0,26.2,18.7,0.0
2022-08-15,Karnataka,158.2,156.1,160.4,163.35714285714286,0,Monday,8,2022,0,3423,Independence Day,1,27.6,18.3,0.0
2022-08-16,Karnataka,180.7,158.2,151.4,163.04285714285714,1,Tuesday,8,2022,0,3424,,0,27.7,18.6,0.3
2022-08-17,Karnataka,211.8,180.7,159.6,167.22857142857143,2,Wednesday,8,2022,0,3425,,0,28.0,18.6,0.2
2022-08-18,Karnataka,219.0,211.8,172.3,174.68571428571428,3,Thursday,8,2022,0,3426,,0,28.3,19.3,0.9
2022-08-19,Karnataka,226.9,219.0,179.0,181.35714285714286,4,Friday,8,2022,0,3427,Janmashtami (Vaishnava),1,27.6,19.9,0.3
2022-08-20,Karnataka,205.8,226.9,164.7,188.20000000000002,5,Saturday,8,2022,1,3428,,0,27.1,19.1,0.3
2022-08-21,Karnataka,184.8,205.8,156.1,194.07142857142858,6,Sunday,8,2022,1,3429,,0,26.0,19.3,3.6
2022-08-22,Karnataka,195.7,184.8,158.2,198.17142857142858,0,Monday,8,2022,0,3430,,0,27.3,19.4,4.4
2022-08-23,Karnataka,202.3,195.7,180.7,203.52857142857144,1,Tuesday,8,2022,0,3431,,0,27.5,19.3,3.2
2022-08-24,Karnataka,208.4,202.3,211.8,206.6142857142857,2,Wednesday,8,2022,0,3432,,0,25.8,19.2,8.0
2022-08-25,Karnataka,204.2,208.4,219.0,206.12857142857143,3,Thursday,8,2022,0,3433,,0,26.7,19.2,9.3
2022-08-26,Karnataka,218.4,204.2,226.9,204.0142857142857,4,Friday,8,2022,0,3434,,0,26.1,19.1,20.2
2022-08-27,Karnataka,199.8,218.4,205.8,202.79999999999998,5,Saturday,8,2022,1,3435,,0,27.4,19.4,16.7
2022-08-28,Karnataka,165.5,199.8,184.8,201.94285714285712,6,Sunday,8,2022,1,3436,,0,27.0,19.3,4.2
2022-08-29,Karnataka,180.3,165.5,195.7,199.18571428571428,0,Monday,8,2022,0,3437,,0,27.2,19.2,17.3
2022-08-30,Karnataka,180.9,180.3,202.3,196.9857142857143,1,Tuesday,8,2022,0,3438,,0,28.0,19.3,9.3
2022-08-31,Karnataka,159.8,180.9,208.4,193.92857142857142,2,Wednesday,8,2022,0,3439,,0,27.5,19.5,5.2
2022-09-01,Karnataka,164.3,159.8,204.2,186.9857142857143,3,Thursday,9,2022,0,3440,,0,27.1,19.5,12.5
2022-09-02,Karnataka,172.6,164.3,218.4,181.2857142857143,4,Friday,9,2022,0,3441,,0,27.6,19.1,1.4
2022-09-03,Karnataka,179.9,172.6,199.8,174.74285714285716,5,Saturday,9,2022,1,3442,,0,27.9,19.0,1.6
2022-09-04,Karnataka,162.2,179.9,165.5,171.9,6,Sunday,9,2022,1,3443,,0,28.5,19.0,11.8
2022-09-05,Karnataka,168.6,162.2,180.3,171.42857142857142,0,Monday,9,2022,0,3444,,0,28.7,19.3,5.8
2022-09-06,Karnataka,163.7,168.6,180.9,169.75714285714284,1,Tuesday,9,2022,0,3445,,0,27.6,18.3,12.7
2022-09-07,Karnataka,161.5,163.7,159.8,167.29999999999998,2,Wednesday,9,2022,0,3446,,0,26.3,19.8,8.1
2022-09-08,Karnataka,162.4,161.5,164.3,167.54285714285714,3,Thursday,9,2022,0,3447,,0,23.5,19.6,7.3
2022-09-09,Karnataka,162.4,162.4,172.6,167.27142857142857,4,Friday,9,2022,0,3448,,0,26.2,19.4,3.0
2022-09-10,Karnataka,155.1,162.4,179.9,165.81428571428572,5,Saturday,9,2022,1,3449,,0,26.7,19.9,8.9
2022-09-11,Karnataka,132.3,155.1,162.2,162.27142857142854,6,Sunday,9,2022,1,3450,,0,26.9,19.5,2.6
2022-09-12,Karnataka,150.0,132.3,168.6,158.0,0,Monday,9,2022,0,3451,,0,27.0,19.5,0.8
2022-09-13,Karnataka,161.0,150.0,163.7,155.34285714285716,1,Tuesday,9,2022,0,3452,,0,27.0,18.6,1.2
2022-09-14,Karnataka,163.5,161.0,161.5,154.95714285714286,2,Wednesday,9,2022,0,3453,,0,27.1,19.4,1.2
2022-09-15,Karnataka,168.7,163.5,162.4,155.24285714285716,3,Thursday,9,2022,0,3454,,0,26.4,18.7,0.8
2022-09-16,Karnataka,174.2,168.7,162.4,156.14285714285714,4,Friday,9,2022,0,3455,,0,27.5,18.3,0.1
2022-09-17,Karnataka,180.1,174.2,155.1,157.82857142857142,5,Saturday,9,2022,1,3456,,0,27.2,18.6,0.4
2022-09-18,Karnataka,172.0,180.1,132.3,161.4,6,Sunday,9,2022,1,3457,,0,27.2,18.5,0.4
2022-09-19,Karnataka,191.2,172.0,150.0,167.07142857142858,0,Monday,9,2022,0,3458,,0,27.4,18.9,0.4
2022-09-20,Karnataka,195.4,191.2,161.0,172.95714285714286,1,Tuesday,9,2022,0,3459,,0,27.3,17.5,0.1
2022-09-21,Karnataka,199.0,195.4,163.5,177.87142857142857,2,Wednesday,9,2022,0,3460,,0,27.0,17.9,0.9
2022-09-22,Karnataka,205.4,199.0,168.7,182.94285714285712,3,Thursday,9,2022,0,3461,,0,27.5,18.3,0.0
2022-09-23,Karnataka,212.7,205.4,174.2,188.18571428571428,4,Friday,9,2022,0,3462,,0,27.1,17.5,0.4
2022-09-24,Karnataka,209.7,212.7,180.1,193.68571428571428,5,Saturday,9,2022,1,3463,,0,28.0,18.2,1.6
2022-09-25,Karnataka,200.5,209.7,172.0,197.91428571428568,6,Sunday,9,2022,1,3464,,0,27.8,18.3,0.6
2022-09-26,Karnataka,207.9,200.5,191.2,201.98571428571427,0,Monday,9,2022,0,3465,,0,26.4,19.4,3.0
2022-09-27,Karnataka,212.8,207.9,195.4,204.37142857142857,1,Tuesday,9,2022,0,3466,,0,27.6,19.9,1.2
2022-09-28,Karnataka,216.3,212.8,199.0,206.85714285714286,2,Wednesday,9,2022,0,3467,,0,27.9,19.9,0.3
2022-09-29,Karnataka,211.2,216.3,205.4,209.32857142857145,3,Thursday,9,2022,0,3468,,0,27.9,18.8,0.0
2022-09-30,Karnataka,190.1,211.2,212.7,210.15714285714284,4,Friday,9,2022,0,3469,,0,24.9,18.7,8.1
2022-10-01,Karnataka,162.6,190.1,209.7,206.92857142857142,5,Saturday,10,2022,1,3470,,0,22.9,19.5,6.0
2022-10-02,Karnataka,149.2,162.6,200.5,200.20000000000002,6,Sunday,10,2022,1,3471,Mahatma Gandhi's Jayanti,1,26.9,19.5,0.9
2022-10-03,Karnataka,184.1,149.2,207.9,192.8714285714286,0,Monday,10,2022,0,3472,,0,26.8,18.6,0.7
2022-10-04,Karnataka,160.2,184.1,212.8,189.47142857142856,1,Tuesday,10,2022,0,3473,,0,26.8,18.5,0.2
2022-10-05,Karnataka,154.4,160.2,216.3,181.95714285714286,2,Wednesday,10,2022,0,3474,Dussehra,1,27.3,19.0,1.2
2022-10-06,Karnataka,163.1,154.4,211.2,173.11428571428573,3,Thursday,10,2022,0,3475,,0,25.7,19.1,5.5
2022-10-07,Karnataka,171.0,163.1,190.1,166.24285714285716,4,Friday,10,2022,0,3476,,0,26.8,17.7,1.1
2022-10-08,Karnataka,175.1,171.0,162.6,163.5142857142857,5,Saturday,10,2022,1,3477,,0,27.0,16.5,0.1
2022-10-09,Karnataka,170.5,175.1,149.2,165.29999999999998,6,Sunday,10,2022,1,3478,Milad-un-Nabi,1,26.1,18.8,15.9
2022-10-10,Karnataka,171.3,170.5,184.1,168.34285714285713,0,Monday,10,2022,0,3479,,0,26.8,19.3,9.7
2022-10-11,Karnataka,171.6,171.3,160.2,166.5142857142857,1,Tuesday,10,2022,0,3480,,0,25.9,19.7,6.5
2022-10-12,Karnataka,173.5,171.6,154.4,168.14285714285714,2,Wednesday,10,2022,0,3481,,0,26.1,18.8,23.6
2022-10-13,Karnataka,165.7,173.5,163.1,170.87142857142857,3,Thursday,10,2022,0,3482,,0,26.4,18.7,21.9
2022-10-14,Karnataka,157.3,165.7,171.0,171.24285714285716,4,Friday,10,2022,0,3483,,0,26.5,19.0,8.2
2022-10-15,Karnataka,157.1,157.3,175.1,169.28571428571428,5,Saturday,10,2022,1,3484,,0,27.4,18.8,7.8
2022-10-16,Karnataka,142.7,157.1,170.5,166.71428571428572,6,Sunday,10,2022,1,3485,,0,26.6,18.9,17.1
2022-10-17,Karnataka,160.5,142.7,171.3,162.7428571428571,0,Monday,10,2022,0,3486,,0,27.3,19.5,2.7
2022-10-18,Karnataka,166.4,160.5,171.6,161.20000000000002,1,Tuesday,10,2022,0,3487,,0,26.4,19.0,2.9
2022-10-19,Karnataka,172.1,166.4,173.5,160.45714285714286,2,Wednesday,10,2022,0,3488,,0,27.2,18.2,6.5
2022-10-20,Karnataka,171.9,172.1,165.7,160.25714285714284,3,Thursday,10,2022,0,3489,,0,26.9,18.2,10.7
2022-10-21,Karnataka,166.8,171.9,157.3,161.14285714285714,4,Friday,10,2022,0,3490,,0,27.1,18.1,2.7
2022-10-22,Karnataka,157.0,166.8,157.1,162.5,5,Saturday,10,2022,1,3491,,0,26.8,17.5,0.0
2022-10-23,Karnataka,145.1,157.0,142.7,162.4857142857143,6,Sunday,10,2022,1,3492,,0,25.7,16.1,0.0
2022-10-24,Karnataka,152.1,145.1,160.5,162.82857142857142,0,Monday,10,2022,0,3493,Diwali (Deepavali),1,25.0,14.9,0.0
2022-10-25,Karnataka,159.7,152.1,166.4,161.62857142857143,1,Tuesday,10,2022,0,3494,,0,25.1,13.8,0.0
2022-10-26,Karnataka,164.2,159.7,172.1,160.67142857142858,2,Wednesday,10,2022,0,3495,,0,25.6,14.6,0.0
2022-10-27,Karnataka,173.9,164.2,171.9,159.54285714285714,3,Thursday,10,2022,0,3496,,0,27.1,15.4,0.0
2022-10-28,Karnataka,183.9,173.9,166.8,159.82857142857142,4,Friday,10,2022,0,3497,,0,25.9,17.2,0.3
2022-10-29,Karnataka,183.9,183.9,157.0,162.27142857142854,5,Saturday,10,2022,1,3498,,0,26.0,18.1,1.0
2022-10-30,Karnataka,168.2,183.9,145.1,166.1142857142857,6,Sunday,10,2022,1,3499,,0,25.9,18.4,1.5
2022-10-31,Karnataka,187.2,168.2,152.1,169.41428571428574,0,Monday,10,2022,0,3500,,0,26.4,17.7,0.0
2022-11-01,Karnataka,174.8,187.2,159.7,174.42857142857142,1,Tuesday,11,2022,0,3501,Karnataka Rajyotsava,1,24.6,17.1,14.0
2022-11-02,Karnataka,182.3,174.8,164.2,176.58571428571432,2,Wednesday,11,2022,0,3502,,0,23.7,17.5,9.9
2022-11-03,Karnataka,185.2,182.3,173.9,179.17142857142858,3,Thursday,11,2022,0,3503,,0,25.2,18.6,0.3
2022-11-04,Karnataka,188.4,185.2,183.9,180.78571428571428,4,Friday,11,2022,0,3504,,0,26.7,18.9,1.3
2022-11-05,Karnataka,189.9,188.4,183.9,181.42857142857142,5,Saturday,11,2022,1,3505,,0,26.9,19.0,0.5
2022-11-06,Karnataka,177.7,189.9,168.2,182.28571428571428,6,Sunday,11,2022,1,3506,,0,26.2,17.8,0.4
2022-11-07,Karnataka,196.6,177.7,187.2,183.64285714285714,0,Monday,11,2022,0,3507,,0,26.3,17.2,0.0
2022-11-08,Karnataka,203.9,196.6,174.8,184.9857142857143,1,Tuesday,11,2022,0,3508,Guru Nanak's Jayanti,1,27.1,17.1,0.0
2022-11-09,Karnataka,207.4,203.9,182.3,189.14285714285714,2,Wednesday,11,2022,0,3509,,0,26.9,16.3,0.0
2022-11-10,Karnataka,207.8,207.4,185.2,192.72857142857143,3,Thursday,11,2022,0,3510,,0,27.2,16.6,0.3
2022-11-11,Karnataka,203.7,207.8,188.4,195.95714285714286,4,Friday,11,2022,0,3511,,0,21.9,18.0,20.5
2022-11-12,Karnataka,189.4,203.7,189.9,198.14285714285714,5,Saturday,11,2022,1,3512,,0,23.1,18.6,3.0
2022-11-13,Karnataka,168.3,189.4,177.7,198.07142857142858,6,Sunday,11,2022,1,3513,,0,24.5,18.7,2.0
2022-11-14,Karnataka,197.0,168.3,196.6,196.72857142857143,0,Monday,11,2022,0,3514,,0,26.6,18.4,1.5
2022-11-15,Karnataka,209.5,197.0,203.9,196.78571428571428,1,Tuesday,11,2022,0,3515,,0,25.9,18.3,1.5
2022-11-16,Karnataka,211.6,209.5,207.4,197.58571428571426,2,Wednesday,11,2022,0,3516,,0,26.8,18.0,0.0
2022-11-17,Karnataka,213.1,211.6,207.8,198.1857142857143,3,Thursday,11,2022,0,3517,,0,25.9,14.8,0.0
2022-11-18,Karnataka,216.0,213.1,203.7,198.94285714285712,4,Friday,11,2022,0,3518,,0,25.8,13.4,0.0
2022-11-19,Karnataka,213.9,216.0,189.4,200.70000000000002,5,Saturday,11,2022,1,3519,,0,25.4,13.1,0.0
2022-11-20,Karnataka,199.0,213.9,168.3,204.20000000000002,6,Sunday,11,2022,1,3520,,0,24.7,13.0,0.0
2022-11-21,Karnataka,214.5,199.0,197.0,208.58571428571432,0,Monday,11,2022,0,3521,,0,25.0,13.8,0.1
2022-11-22,Karnataka,214.3,214.5,209.5,211.08571428571432,1,Tuesday,11,2022,0,3522,,0,24.7,16.7,1.8
2022-11-23,Karnataka,207.3,214.3,211.6,211.77142857142857,2,Wednesday,11,2022,0,3523,,0,24.1,18.4,8.3
2022-11-24,Karnataka,199.0,207.3,213.1,211.15714285714284,3,Thursday,11,2022,0,3524,,0,26.4,19.2,3.7
2022-11-25,Karnataka,206.2,199.0,216.0,209.14285714285714,4,Friday,11,2022,0,3525,,0,26.7,18.2,0.4
2022-11-26,Karnataka,204.4,206.2,213.9,207.74285714285716,5,Saturday,11,2022,1,3526,,0,27.3,18.0,0.0
2022-11-27,Karnataka,192.7,204.4,199.0,206.38571428571427,6,Sunday,11,2022,1,3527,,0,26.8,18.6,0.8
2022-11-28,Karnataka,211.6,192.7,214.5,205.48571428571427,0,Monday,11,2022,0,3528,,0,27.3,18.8,0.9
2022-11-29,Karnataka,198.3,211.6,214.3,205.07142857142858,1,Tuesday,11,2022,0,3529,,0,27.3,18.2,0.1
2022-11-30,Karnataka,,198.3,207.3,202.78571428571428,2,Wednesday,11,2022,0,3530,,0,26.1,15.8,0.0
2022-12-01,Karnataka,218.5,,199.0,,3,Thursday,12,2022,0,3531,,0,26.4,16.6,0.7
2022-12-02,Karnataka,,218.5,206.2,,4,Friday,12,2022,0,3532,,0,26.9,19.0,0.0
2022-12-03,Karnataka,219.0,,204.4,,5,Saturday,12,2022,1,3533,,0,27.3,18.4,0.3
