date,state,energy_met_mu
2020-07-04,Karnataka,157.6
2020-07-05,Karnataka,149.5
2020-07-06,Karnataka,166.9
2020-07-07,Karnataka,171.6
2020-07-08,Karnataka,165.8
2020-07-09,Karnataka,157.7
2020-07-10,Karnataka,156.5
2020-07-11,Karnataka,158.9
2020-07-12,Karnataka,152.1
2020-07-13,Karnataka,169.2
2020-07-14,Karnataka,167.6
2020-07-15,Karnataka,155.1
2020-07-16,Karnataka,138.5
2020-07-17,Karnataka,143.6
2020-07-18,Karnataka,146.7
2020-07-19,Karnataka,140.3
2020-07-20,Karnataka,144.6
2020-07-21,Karnataka,146.2
2020-07-22,Karnataka,158.7
2020-07-23,Karnataka,162.1
2020-07-24,Karnataka,158.3
2020-07-25,Karnataka,149.3
2020-07-26,Karnataka,139.3
2020-07-27,Karnataka,156.9
2020-07-28,Karnataka,165.1
2020-07-29,Karnataka,163.9
2020-07-30,Karnataka,161.2
2020-07-31,Karnataka,164.8
2020-08-01,Karnataka,156.6
2020-08-06,Karnataka,140.5
2020-08-07,Karnataka,149.4
2020-08-08,Karnataka,149.9
2020-08-09,Karnataka,137.9
2020-08-10,Karnataka,145.3
2020-08-13,Karnataka,156.9
2020-08-14,Karnataka,160.6
2020-08-15,Karnataka,150.2
2020-08-16,Karnataka,136.3
2020-08-17,Karnataka,149.5
2020-08-18,Karnataka,147.6
2020-08-19,Karnataka,154.2
2020-08-21,Karnataka,160.2
2020-08-22,Karnataka,151.6
2020-08-23,Karnataka,149.9
2020-08-30,Karnataka,184.2
2020-08-31,Karnataka,183.5
2020-09-01,Karnataka,179.2
2020-09-05,Karnataka,167.5
2020-09-06,Karnataka,158.7
2020-09-07,Karnataka,165.6
2020-09-08,Karnataka,164.5
2020-09-09,Karnataka,159.5
2020-09-10,Karnataka,155.3
2020-09-15,Karnataka,146.6
2020-09-16,Karnataka,150.6
2020-09-24,Karnataka,163.3
2020-09-25,Karnataka,166.5
2020-09-26,Karnataka,148.8
2020-09-29,Karnataka,160.3
2020-09-30,Karnataka,152.1
2020-10-01,Karnataka,154.9
2020-10-03,Karnataka,156.9
2020-10-04,Karnataka,146.9
2020-10-05,Karnataka,165.7
2020-10-06,Karnataka,176.3
2020-10-07,Karnataka,180.5
2020-10-09,Karnataka,185.9
2020-10-10,Karnataka,159.4
2020-10-11,Karnataka,133.2
2020-10-12,Karnataka,149.8
2020-10-15,Karnataka,147.0
2020-10-16,Karnataka,155.0
2020-10-17,Karnataka,156.7
2020-10-18,Karnataka,148.1
2020-10-21,Karnataka,142.0
2020-10-23,Karnataka,146.6
2020-10-24,Karnataka,143.3
2020-10-25,Karnataka,135.1
2020-10-26,Karnataka,136.0
2020-10-27,Karnataka,152.8
2020-10-28,Karnataka,163.2
2020-10-31,Karnataka,179.3
2020-11-02,Karnataka,184.1
2020-11-03,Karnataka,187.2
2020-11-04,Karnataka,191.5
2020-11-05,Karnataka,192.4
2020-11-06,Karnataka,185.9
2020-11-07,Karnataka,186.4
2020-11-09,Karnataka,188.7
2020-11-10,Karnataka,190.1
2020-11-11,Karnataka,193.0
2020-11-12,Karnataka,197.2
2020-11-13,Karnataka,194.6
2020-11-14,Karnataka,171.9
2020-11-15,Karnataka,160.6
2020-11-16,Karnataka,154.8
2020-11-17,Karnataka,164.3
2020-11-18,Karnataka,177.6
2020-11-19,Karnataka,181.5
2020-11-20,Karnataka,189.6
2020-11-22,Karnataka,181.5
2020-11-24,Karnataka,200.9
2020-11-25,Karnataka,198.6
2020-11-26,Karnataka,186.1
2020-11-27,Karnataka,186.4
2020-11-28,Karnataka,177.9
2020-11-29,Karnataka,174.9
2020-11-30,Karnataka,187.6
2020-12-01,Karnataka,193.6
2020-12-02,Karnataka,197.1
2020-12-03,Karnataka,196.2
2020-12-04,Karnataka,194.4
2020-12-05,Karnataka,191.1
2020-12-06,Karnataka,176.8
2020-12-07,Karnataka,185.2
2020-12-11,Karnataka,188.8
2020-12-12,Karnataka,192.9
2020-12-13,Karnataka,183.7
2020-12-14,Karnataka,199.3
2020-12-15,Karnataka,202.8
2020-12-16,Karnataka,200.4
2020-12-17,Karnataka,207.1
2020-12-18,Karnataka,212.3
2020-12-19,Karnataka,208.0
2020-12-20,Karnataka,192.5
2020-12-21,Karnataka,205.3
2020-12-22,Karnataka,206.1
2020-12-23,Karnataka,213.0
2020-12-24,Karnataka,214.6
2020-12-25,Karnataka,210.0
2020-12-26,Karnataka,212.0
2020-12-27,Karnataka,199.5
2020-12-28,Karnataka,212.2
2020-12-29,Karnataka,216.3
2020-12-30,Karnataka,216.7
2020-12-31,Karnataka,212.3
2021-01-01,Karnataka,207.0
2021-01-02,Karnataka,208.5
2021-01-03,Karnataka,198.9
2021-01-04,Karnataka,208.1
2021-01-05,Karnataka,208.8
2021-01-06,Karnataka,203.8
2021-01-07,Karnataka,174.5
2021-01-08,Karnataka,180.6
2021-01-09,Karnataka,172.7
2021-01-10,Karnataka,165.3
2021-01-11,Karnataka,179.4
2021-01-12,Karnataka,185.1
2021-01-13,Karnataka,193.1
2021-01-14,Karnataka,188.2
2021-01-15,Karnataka,202.6
2021-01-16,Karnataka,208.5
2021-01-17,Karnataka,199.0
2021-01-18,Karnataka,214.0
2021-01-19,Karnataka,220.3
2021-01-20,Karnataka,223.2
2021-01-21,Karnataka,224.4
2021-01-22,Karnataka,228.0
2021-01-23,Karnataka,228.5
2021-01-24,Karnataka,219.2
2021-01-25,Karnataka,229.8
2021-01-26,Karnataka,219.3
2021-01-27,Karnataka,230.0
2021-01-28,Karnataka,234.1
2021-01-29,Karnataka,237.0
2021-01-30,Karnataka,235.7
2021-01-31,Karnataka,223.6
2021-02-01,Karnataka,232.0
2021-02-03,Karnataka,236.6
2021-02-04,Karnataka,236.6
2021-02-05,Karnataka,239.5
2021-02-06,Karnataka,239.1
2021-02-07,Karnataka,221.3
2021-02-08,Karnataka,233.4
2021-02-09,Karnataka,239.2
2021-02-10,Karnataka,243.3
2021-02-11,Karnataka,240.9
2021-02-12,Karnataka,244.6
2021-02-13,Karnataka,243.0
2021-02-14,Karnataka,232.8
2021-02-15,Karnataka,244.2
2021-02-16,Karnataka,247.3
2021-02-17,Karnataka,249.1
2021-02-18,Karnataka,245.5
2021-02-19,Karnataka,219.9
2021-02-20,Karnataka,208.3
2021-02-21,Karnataka,189.4
2021-02-22,Karnataka,197.7
2021-02-23,Karnataka,207.1
2021-02-24,Karnataka,215.9
2021-02-25,Karnataka,226.0
2021-02-26,Karnataka,236.0
2021-02-27,Karnataka,236.0
2021-02-28,Karnataka,229.9
2021-03-01,Karnataka,244.6
2021-03-02,Karnataka,253.5
2021-03-03,Karnataka,247.3
2021-03-04,Karnataka,249.5
2021-03-05,Karnataka,259.9
2021-03-06,Karnataka,257.0
2021-03-07,Karnataka,245.1
2021-03-08,Karnataka,259.8
2021-03-09,Karnataka,265.0
2021-03-10,Karnataka,265.8
2021-03-11,Karnataka,265.8
2021-03-12,Karnataka,262.2
2021-03-13,Karnataka,260.4
2021-03-14,Karnataka,247.4
2021-03-16,Karnataka,264.6
2021-03-17,Karnataka,266.0
2021-03-18,Karnataka,265.6
2021-03-19,Karnataka,264.1
2021-03-20,Karnataka,260.6
2021-03-21,Karnataka,249.2
2021-03-22,Karnataka,262.0
2021-03-23,Karnataka,267.6
2021-03-24,Karnataka,269.4
2021-03-25,Karnataka,272.0
2021-03-26,Karnataka,272.0
2021-03-27,Karnataka,276.0
2021-03-28,Karnataka,259.2
2021-03-29,Karnataka,261.0
2021-03-30,Karnataka,265.1
2021-03-31,Karnataka,272.2
2021-04-01,Karnataka,273.0
2021-04-02,Karnataka,277.1
2021-04-03,Karnataka,277.5
2021-04-04,Karnataka,266.0
2021-04-05,Karnataka,276.0
2021-04-06,Karnataka,280.5
2021-04-07,Karnataka,277.7
2021-04-08,Karnataka,275.1
2021-04-09,Karnataka,271.9
2021-04-10,Karnataka,273.0
2021-04-11,Karnataka,259.9
2021-04-12,Karnataka,261.2
2021-04-13,Karnataka,242.6
2021-04-14,Karnataka,230.7
2021-04-17,Karnataka,241.3
2021-04-18,Karnataka,230.5
2021-04-19,Karnataka,240.6
2021-04-20,Karnataka,237.5
2021-04-21,Karnataka,238.8
2021-04-23,Karnataka,210.6
2021-04-24,Karnataka,201.4
2021-04-25,Karnataka,200.2
2021-04-26,Karnataka,214.8
2021-04-27,Karnataka,223.1
2021-04-28,Karnataka,223.3
2021-04-29,Karnataka,221.0
2021-04-30,Karnataka,210.1
2021-05-01,Karnataka,202.5
2021-05-02,Karnataka,198.3
2021-05-03,Karnataka,211.6
2021-05-04,Karnataka,213.7
2021-05-05,Karnataka,208.6
2021-05-06,Karnataka,208.9
2021-05-07,Karnataka,207.7
2021-05-08,Karnataka,203.1
2021-05-09,Karnataka,198.9
2021-05-10,Karnataka,196.8
2021-05-11,Karnataka,190.8
2021-05-12,Karnataka,188.3
2021-05-13,Karnataka,183.5
2021-05-14,Karnataka,180.9
2021-05-15,Karnataka,159.6
2021-05-16,Karnataka,144.3
2021-05-17,Karnataka,169.7
2021-05-18,Karnataka,176.7
2021-05-19,Karnataka,179.2
2021-05-20,Karnataka,180.3
2021-05-21,Karnataka,177.8
2021-05-22,Karnataka,172.6
2021-05-23,Karnataka,168.4
2021-05-24,Karnataka,177.1
2021-05-25,Karnataka,178.2
2021-05-26,Karnataka,171.3
2021-05-27,Karnataka,180.7
2021-05-28,Karnataka,194.0
2021-05-29,Karnataka,198.6
2021-05-30,Karnataka,192.6
2021-06-04,Karnataka,160.3
2021-06-05,Karnataka,151.5
2021-06-06,Karnataka,142.9
2021-06-07,Karnataka,160.5
2021-06-08,Karnataka,173.9
2021-06-09,Karnataka,177.2
2021-06-10,Karnataka,180.3
2021-06-11,Karnataka,182.7
2021-06-12,Karnataka,179.5
2021-06-13,Karnataka,162.3
2021-06-14,Karnataka,168.3
2021-06-15,Karnataka,167.9
2021-06-16,Karnataka,159.2
2021-06-17,Karnataka,153.7
2021-06-18,Karnataka,162.1
2021-06-19,Karnataka,161.7
2021-06-20,Karnataka,156.5
2021-06-21,Karnataka,176.4
2021-06-22,Karnataka,187.0
2021-06-23,Karnataka,195.5
2021-06-24,Karnataka,197.4
2021-06-25,Karnataka,195.4
2021-06-26,Karnataka,196.3
2021-06-27,Karnataka,164.9
2021-06-28,Karnataka,184.2
2021-06-29,Karnataka,199.4
2021-06-30,Karnataka,211.0
2021-07-01,Karnataka,215.9
2021-07-02,Karnataka,212.6
2021-07-03,Karnataka,210.5
2021-07-04,Karnataka,199.5
2021-07-05,Karnataka,196.4
2021-07-06,Karnataka,200.2
2021-07-07,Karnataka,194.8
2021-07-08,Karnataka,191.6
2021-07-09,Karnataka,185.9
2021-07-11,Karnataka,152.5
2021-07-12,Karnataka,165.7
2021-07-13,Karnataka,166.3
2021-07-14,Karnataka,160.3
2021-07-15,Karnataka,153.1
2021-07-16,Karnataka,159.2
2021-07-17,Karnataka,158.9
2021-07-18,Karnataka,136.2
2021-07-19,Karnataka,146.9
2021-07-20,Karnataka,147.5
2021-07-21,Karnataka,140.8
2021-07-22,Karnataka,145.6
2021-07-23,Karnataka,144.8
2021-07-24,Karnataka,145.6
2021-07-25,Karnataka,131.5
2021-07-26,Karnataka,149.1
2021-07-27,Karnataka,161.3
2021-07-28,Karnataka,170.0
2021-07-29,Karnataka,175.5
2021-07-30,Karnataka,182.1
2021-07-31,Karnataka,182.2
2021-08-01,Karnataka,170.1
2021-08-02,Karnataka,190.1
2021-08-03,Karnataka,195.6
2021-08-04,Karnataka,192.8
2021-08-05,Karnataka,194.8
2021-08-06,Karnataka,195.6
2021-08-07,Karnataka,194.4
2021-08-08,Karnataka,186.1
2021-08-09,Karnataka,201.6
2021-08-10,Karnataka,204.6
2021-08-11,Karnataka,203.6
2021-08-12,Karnataka,202.3
2021-08-13,Karnataka,198.4
2021-08-14,Karnataka,198.1
2021-08-15,Karnataka,181.8
2021-08-16,Karnataka,195.7
2021-08-17,Karnataka,191.7
2021-08-18,Karnataka,188.3
2021-08-19,Karnataka,191.9
2021-08-20,Karnataka,195.2
2021-08-21,Karnataka,192.5
2021-08-22,Karnataka,169.6
2021-08-23,Karnataka,180.4
2021-08-24,Karnataka,185.7
2021-08-25,Karnataka,188.8
2021-08-26,Karnataka,195.8
2021-08-27,Karnataka,191.0
2021-08-28,Karnataka,180.0
2021-08-29,Karnataka,154.7
2021-08-30,Karnataka,167.7
2021-08-31,Karnataka,176.6
2021-09-01,Karnataka,185.4
2021-09-02,Karnataka,185.6
2021-09-03,Karnataka,178.9
2021-09-04,Karnataka,169.3
2021-09-06,Karnataka,159.7
2021-09-07,Karnataka,160.3
2021-09-08,Karnataka,163.7
2021-09-09,Karnataka,177.5
2021-09-10,Karnataka,168.6
2021-09-11,Karnataka,176.9
2021-09-12,Karnataka,166.4
2021-09-13,Karnataka,178.8
2021-09-14,Karnataka,187.0
2021-09-15,Karnataka,195.0
2021-09-16,Karnataka,203.6
2021-09-17,Karnataka,211.3
2021-09-18,Karnataka,216.2
2021-09-19,Karnataka,209.8
2021-09-20,Karnataka,219.4
2021-09-21,Karnataka,205.7
2021-09-22,Karnataka,205.0
2021-09-24,Karnataka,207.9
2021-09-25,Karnataka,206.7
2021-09-26,Karnataka,192.6
2021-09-27,Karnataka,196.8
2021-09-28,Karnataka,193.4
2021-09-29,Karnataka,199.7
2021-09-30,Karnataka,208.7
2021-10-01,Karnataka,201.4
2021-10-02,Karnataka,170.4
2021-10-03,Karnataka,165.8
2021-10-04,Karnataka,182.2
2021-10-05,Karnataka,183.6
2021-10-06,Karnataka,169.1
2021-10-07,Karnataka,168.5
2021-10-08,Karnataka,170.6
2021-10-09,Karnataka,165.7
2021-10-10,Karnataka,152.2
2021-10-11,Karnataka,164.7
2021-10-12,Karnataka,166.4
2021-10-13,Karnataka,164.3
2021-10-14,Karnataka,162.8
2021-10-16,Karnataka,159.2
2021-10-17,Karnataka,155.8
2021-10-18,Karnataka,171.9
2021-10-19,Karnataka,180.2
2021-10-20,Karnataka,188.7
2021-10-21,Karnataka,185.9
2021-10-22,Karnataka,183.9
2021-10-23,Karnataka,182.8
2021-10-24,Karnataka,163.4
2021-10-25,Karnataka,177.7
2021-10-26,Karnataka,180.4
2021-10-27,Karnataka,180.8
2021-10-28,Karnataka,188.1
2021-10-29,Karnataka,187.7
2021-10-30,Karnataka,183.2
2021-10-31,Karnataka,172.2
2021-11-01,Karnataka,164.5
2021-11-02,Karnataka,174.7
2021-11-03,Karnataka,178.5
2021-11-04,Karnataka,173.4
2021-11-05,Karnataka,160.1
2021-11-06,Karnataka,165.6
2021-11-07,Karnataka,160.1
2021-11-08,Karnataka,172.4
2021-11-09,Karnataka,174.1
2021-11-10,Karnataka,178.6
2021-11-11,Karnataka,172.1
2021-11-12,Karnataka,169.4
2021-11-13,Karnataka,169.3
2021-11-14,Karnataka,155.4
2021-11-15,Karnataka,164.3
2021-11-16,Karnataka,161.7
2021-11-17,Karnataka,158.1
2021-11-18,Karnataka,155.6
2021-11-19,Karnataka,146.6
2021-11-20,Karnataka,143.4
2021-11-21,Karnataka,130.5
2021-11-22,Karnataka,147.9
2021-11-23,Karnataka,150.1
2021-11-24,Karnataka,147.3
2021-11-25,Karnataka,147.1
2021-11-26,Karnataka,151.0
2021-11-27,Karnataka,148.9
2021-11-28,Karnataka,132.9
2021-11-29,Karnataka,142.9
2021-11-30,Karnataka,141.1
2021-12-01,Karnataka,153.5
2021-12-02,Karnataka,155.3
2021-12-03,Karnataka,159.3
2021-12-04,Karnataka,155.6
2021-12-05,Karnataka,137.6
2021-12-06,Karnataka,155.2
2021-12-07,Karnataka,156.7
2021-12-08,Karnataka,160.7
2021-12-09,Karnataka,165.5
2021-12-10,Karnataka,163.7
2021-12-11,Karnataka,164.5
2021-12-12,Karnataka,149.0
2021-12-13,Karnataka,165.7
2021-12-14,Karnataka,170.9
2021-12-15,Karnataka,174.2
2021-12-16,Karnataka,177.9
2021-12-17,Karnataka,181.7
2021-12-18,Karnataka,180.6
2021-12-19,Karnataka,168.6
2021-12-20,Karnataka,182.4
2021-12-21,Karnataka,190.9
2021-12-22,Karnataka,193.9
2021-12-23,Karnataka,200.5
2021-12-24,Karnataka,203.2
2021-12-25,Karnataka,199.0
2021-12-26,Karnataka,187.1
2021-12-27,Karnataka,199.9
2021-12-28,Karnataka,204.3
2021-12-29,Karnataka,206.6
2021-12-30,Karnataka,207.5
2021-12-31,Karnataka,208.1
2022-01-01,Karnataka,201.0
2022-01-02,Karnataka,191.2
2022-01-03,Karnataka,209.3
2022-01-04,Karnataka,214.9
2022-01-05,Karnataka,216.6
2022-01-06,Karnataka,219.8
2022-01-07,Karnataka,221.3
2022-01-08,Karnataka,225.5
2022-01-09,Karnataka,209.7
2022-01-10,Karnataka,220.4
2022-01-11,Karnataka,223.9
2022-01-12,Karnataka,222.6
2022-01-13,Karnataka,224.2
2022-01-14,Karnataka,227.1
2022-01-15,Karnataka,216.6
2022-01-16,Karnataka,213.3
2022-01-17,Karnataka,234.7
2022-01-18,Karnataka,225.9
2022-01-19,Karnataka,229.0
2022-01-20,Karnataka,233.1
2022-01-21,Karnataka,232.1
2022-01-22,Karnataka,231.9
2022-01-23,Karnataka,213.8
2022-01-24,Karnataka,244.6
2022-01-25,Karnataka,245.2
2022-01-26,Karnataka,224.3
2022-01-27,Karnataka,229.4
2022-01-28,Karnataka,234.4
2022-01-29,Karnataka,234.6
2022-01-30,Karnataka,228.8
2022-01-31,Karnataka,240.7
2022-02-01,Karnataka,241.4
2022-02-02,Karnataka,244.1
2022-02-03,Karnataka,242.2
2022-02-04,Karnataka,241.3
2022-02-05,Karnataka,243.9
2022-02-06,Karnataka,229.9
2022-02-07,Karnataka,246.1
2022-02-08,Karnataka,249.8
2022-02-09,Karnataka,250.6
2022-02-10,Karnataka,249.2
2022-02-11,Karnataka,248.2
2022-02-12,Karnataka,250.1
2022-02-13,Karnataka,237.2
2022-02-14,Karnataka,250.6
2022-02-15,Karnataka,255.8
2022-02-16,Karnataka,256.2
2022-02-17,Karnataka,256.3
2022-02-18,Karnataka,256.4
2022-02-19,Karnataka,257.5
2022-02-20,Karnataka,245.0
2022-02-21,Karnataka,257.4
2022-02-22,Karnataka,265.1
2022-02-23,Karnataka,265.3
2022-02-24,Karnataka,266.5
2022-02-25,Karnataka,267.4
2022-02-26,Karnataka,265.0
2022-02-27,Karnataka,253.1
2022-02-28,Karnataka,265.1
2022-03-01,Karnataka,267.7
2022-03-02,Karnataka,266.9
2022-03-03,Karnataka,259.4
2022-03-04,Karnataka,268.2
2022-03-05,Karnataka,272.8
2022-03-06,Karnataka,255.7
2022-03-07,Karnataka,268.1
2022-03-08,Karnataka,269.5
2022-03-09,Karnataka,276.4
2022-03-10,Karnataka,280.0
2022-03-11,Karnataka,284.6
2022-03-12,Karnataka,279.7
2022-03-13,Karnataka,261.7
2022-03-14,Karnataka,282.0
2022-03-15,Karnataka,280.3
2022-03-16,Karnataka,280.5
2022-03-17,Karnataka,288.0
2022-03-18,Karnataka,277.5
2022-03-19,Karnataka,263.9
2022-03-20,Karnataka,241.5
2022-03-21,Karnataka,262.0
2022-03-22,Karnataka,255.3
2022-03-23,Karnataka,261.6
2022-03-24,Karnataka,254.4
2022-03-25,Karnataka,255.7
2022-03-26,Karnataka,257.3
2022-03-27,Karnataka,245.2
2022-03-28,Karnataka,257.9
2022-03-29,Karnataka,268.5
2022-03-30,Karnataka,272.6
2022-03-31,Karnataka,274.6
2022-04-01,Karnataka,276.2
2022-04-02,Karnataka,252.7
2022-04-03,Karnataka,245.1
2022-04-04,Karnataka,271.5
2022-04-05,Karnataka,270.9
2022-04-06,Karnataka,271.3
2022-04-07,Karnataka,277.4
2022-04-08,Karnataka,282.9
2022-04-09,Karnataka,271.5
2022-04-10,Karnataka,250.1
2022-04-11,Karnataka,270.5
2022-04-12,Karnataka,269.3
2022-04-13,Karnataka,262.1
2022-04-14,Karnataka,236.1
2022-04-15,Karnataka,213.2
2022-04-16,Karnataka,212.7
2022-04-17,Karnataka,190.5
2022-04-18,Karnataka,209.3
2022-04-19,Karnataka,207.2
2022-04-20,Karnataka,209.7
2022-04-21,Karnataka,230.5
2022-04-23,Karnataka,238.1
2022-04-24,Karnataka,225.8
2022-04-25,Karnataka,246.2
2022-04-26,Karnataka,246.4
2022-04-27,Karnataka,260.3
2022-04-28,Karnataka,257.4
2022-04-29,Karnataka,239.7
2022-04-30,Karnataka,244.6
2022-05-01,Karnataka,215.9
2022-05-02,Karnataka,234.4
2022-05-03,Karnataka,241.1
2022-05-04,Karnataka,234.2
2022-05-05,Karnataka,218.9
2022-05-06,Karnataka,219.3
2022-05-07,Karnataka,219.2
2022-05-08,Karnataka,199.6
2022-05-09,Karnataka,212.2
2022-05-10,Karnataka,210.3
2022-05-11,Karnataka,197.6
2022-05-12,Karnataka,188.5
2022-05-13,Karnataka,189.6
2022-05-14,Karnataka,199.5
2022-05-15,Karnataka,186.0
2022-05-16,Karnataka,202.2
2022-05-17,Karnataka,188.7
2022-05-18,Karnataka,175.8
2022-05-19,Karnataka,166.5
2022-05-20,Karnataka,152.8
2022-05-21,Karnataka,154.4
2022-05-22,Karnataka,150.1
2022-05-23,Karnataka,176.4
2022-05-24,Karnataka,188.2
2022-05-25,Karnataka,201.9
2022-05-26,Karnataka,207.9
2022-05-27,Karnataka,209.5
2022-05-28,Karnataka,215.8
2022-05-29,Karnataka,206.6
2022-05-30,Karnataka,230.8
2022-05-31,Karnataka,225.2
2022-06-01,Karnataka,217.8
2022-06-02,Karnataka,212.7
2022-06-03,Karnataka,204.5
2022-06-04,Karnataka,205.8
2022-06-05,Karnataka,193.0
2022-06-06,Karnataka,185.4
2022-06-07,Karnataka,195.6
2022-06-08,Karnataka,195.1
2022-06-09,Karnataka,202.8
2022-06-10,Karnataka,210.6
2022-06-11,Karnataka,208.5
2022-06-12,Karnataka,194.3
2022-06-13,Karnataka,212.4
2022-06-15,Karnataka,209.5
2022-06-16,Karnataka,211.8
2022-06-17,Karnataka,206.3
2022-06-18,Karnataka,202.5
2022-06-19,Karnataka,180.4
2022-06-20,Karnataka,195.2
2022-06-21,Karnataka,191.1
2022-06-22,Karnataka,192.4
2022-06-23,Karnataka,197.2
2022-06-24,Karnataka,193.3
2022-06-25,Karnataka,187.8
2022-06-26,Karnataka,178.3
2022-06-27,Karnataka,204.3
2022-06-28,Karnataka,210.9
2022-06-29,Karnataka,213.2
2022-06-30,Karnataka,206.9
2022-07-01,Karnataka,202.9
2022-07-02,Karnataka,195.5
2022-07-03,Karnataka,183.0
2022-07-04,Karnataka,194.6
2022-07-05,Karnataka,183.3
2022-07-06,Karnataka,177.3
2022-07-07,Karnataka,174.6
2022-07-08,Karnataka,168.8
2022-07-09,Karnataka,155.2
2022-07-10,Karnataka,135.9
2022-07-11,Karnataka,154.5
2022-07-12,Karnataka,159.0
2022-07-13,Karnataka,156.1
2022-07-14,Karnataka,155.4
2022-07-15,Karnataka,160.3
2022-07-16,Karnataka,159.3
2022-07-17,Karnataka,148.9
2022-07-18,Karnataka,162.1
2022-07-19,Karnataka,171.7
2022-07-20,Karnataka,179.0
2022-07-21,Karnataka,182.1
2022-07-22,Karnataka,188.2
2022-07-23,Karnataka,181.0
2022-07-24,Karnataka,166.8
2022-07-25,Karnataka,188.5
2022-07-26,Karnataka,195.0
2022-07-27,Karnataka,195.5
2022-07-28,Karnataka,182.5
2022-07-29,Karnataka,186.7
2022-07-30,Karnataka,171.9
2022-07-31,Karnataka,155.4
2022-08-01,Karnataka,169.2
2022-08-02,Karnataka,156.8
2022-08-03,Karnataka,162.3
2022-08-04,Karnataka,160.2
2022-08-05,Karnataka,159.2
2022-08-06,Karnataka,150.3
2022-08-07,Karnataka,156.6
2022-08-08,Karnataka,160.4
2022-08-09,Karnataka,151.4
2022-08-10,Karnataka,159.6
2022-08-11,Karnataka,172.3
2022-08-12,Karnataka,179.0
2022-08-13,Karnataka,164.7
2022-08-14,Karnataka,156.1
2022-08-15,Karnataka,158.2
2022-08-16,Karnataka,180.7
2022-08-17,Karnataka,211.8
2022-08-18,Karnataka,219.0
2022-08-19,Karnataka,226.9
2022-08-20,Karnataka,205.8
2022-08-21,Karnataka,184.8
2022-08-22,Karnataka,195.7
2022-08-23,Karnataka,202.3
2022-08-24,Karnataka,208.4
2022-08-25,Karnataka,204.2
2022-08-26,Karnataka,218.4
2022-08-27,Karnataka,199.8
2022-08-28,Karnataka,165.5
2022-08-29,Karnataka,180.3
2022-08-30,Karnataka,180.9
2022-08-31,Karnataka,159.8
2022-09-01,Karnataka,164.3
2022-09-02,Karnataka,172.6
2022-09-03,Karnataka,179.9
2022-09-04,Karnataka,162.2
2022-09-05,Karnataka,168.6
2022-09-06,Karnataka,163.7
2022-09-07,Karnataka,161.5
2022-09-08,Karnataka,162.4
2022-09-09,Karnataka,162.4
2022-09-10,Karnataka,155.1
2022-09-11,Karnataka,132.3
2022-09-12,Karnataka,150.0
2022-09-13,Karnataka,161.0
2022-09-14,Karnataka,163.5
2022-09-15,Karnataka,168.7
2022-09-16,Karnataka,174.2
2022-09-17,Karnataka,180.1
2022-09-18,Karnataka,172.0
2022-09-19,Karnataka,191.2
2022-09-20,Karnataka,195.4
2022-09-21,Karnataka,199.0
2022-09-22,Karnataka,205.4
2022-09-23,Karnataka,212.7
2022-09-24,Karnataka,209.7
2022-09-25,Karnataka,200.5
2022-09-26,Karnataka,207.9
2022-09-27,Karnataka,212.8
2022-09-28,Karnataka,216.3
2022-09-29,Karnataka,211.2
2022-09-30,Karnataka,190.1
2022-10-01,Karnataka,162.6
2022-10-02,Karnataka,149.2
2022-10-03,Karnataka,184.1
2022-10-04,Karnataka,160.2
2022-10-05,Karnataka,154.4
2022-10-06,Karnataka,163.1
2022-10-07,Karnataka,171.0
2022-10-08,Karnataka,175.1
2022-10-09,Karnataka,170.5
2022-10-10,Karnataka,171.3
2022-10-11,Karnataka,171.6
2022-10-12,Karnataka,173.5
2022-10-13,Karnataka,165.7
2022-10-14,Karnataka,157.3
2022-10-15,Karnataka,157.1
2022-10-16,Karnataka,142.7
2022-10-17,Karnataka,160.5
2022-10-18,Karnataka,166.4
2022-10-19,Karnataka,172.1
2022-10-20,Karnataka,171.9
2022-10-21,Karnataka,166.8
2022-10-22,Karnataka,157.0
2022-10-23,Karnataka,145.1
2022-10-24,Karnataka,152.1
2022-10-25,Karnataka,159.7
2022-10-26,Karnataka,164.2
2022-10-27,Karnataka,173.9
2022-10-28,Karnataka,183.9
2022-10-29,Karnataka,183.9
2022-10-30,Karnataka,168.2
2022-10-31,Karnataka,187.2
2022-11-01,Karnataka,174.8
2022-11-02,Karnataka,182.3
2022-11-03,Karnataka,185.2
2022-11-04,Karnataka,188.4
2022-11-05,Karnataka,189.9
2022-11-06,Karnataka,177.7
2022-11-07,Karnataka,196.6
2022-11-08,Karnataka,203.9
2022-11-09,Karnataka,207.4
2022-11-10,Karnataka,207.8
2022-11-11,Karnataka,203.7
2022-11-12,Karnataka,189.4
2022-11-13,Karnataka,168.3
2022-11-14,Karnataka,197.0
2022-11-15,Karnataka,209.5
2022-11-16,Karnataka,211.6
2022-11-17,Karnataka,213.1
2022-11-18,Karnataka,216.0
2022-11-19,Karnataka,213.9
2022-11-20,Karnataka,199.0
2022-11-21,Karnataka,214.5
2022-11-22,Karnataka,214.3
2022-11-23,Karnataka,207.3
2022-11-24,Karnataka,199.0
2022-11-25,Karnataka,206.2
2022-11-26,Karnataka,204.4
2022-11-27,Karnataka,192.7
2022-11-28,Karnataka,211.6
2022-11-29,Karnataka,198.3
2022-12-01,Karnataka,218.5
2022-12-03,Karnataka,219.0
2022-12-04,Karnataka,206.1
